CustomerId,Gender,Age,Geo_loc,CreditScore,EstimatedSalary,Balance,NumOfProducts,HasCrCard,Tenure,IsActiveMember,Exited
15808557,Female,42,France,695,72172.13,0,1,Yes,5,Yes,1
15607263,Male,55,France,788,13288.46,0,1,Yes,3,Yes,1
15759284,Female,37,France,750,117948,0,1,Yes,6,Yes,1
15722246,Female,60,France,742,13161.66,0,1,Yes,4,Yes,1
15689598,Male,46,France,722,93917.68,0,1,Yes,6,Yes,1
15669887,Female,51,France,839,69101.23,0,1,Yes,3,Yes,1
15714981,Male,37,France,476,55775.84,0,1,Yes,4,Yes,1
15814092,Female,44,France,626,173117.22,0,1,Yes,2,Yes,1
15641312,Male,36,France,615,27011.8,0,1,Yes,6,Yes,1
15673372,Female,58,France,635,58907.08,0,1,Yes,1,Yes,1
15582849,Female,51,France,757,22835.13,0,1,Yes,1,Yes,1
15743828,Male,41,France,691,56850.92,0,1,Yes,2,Yes,1
15644692,Female,47,France,546,66408.01,0,1,Yes,8,Yes,1
15701280,Male,24,France,576,78498.04,0,1,Yes,3,Yes,1
15804038,Male,44,France,740,96528,0,1,Yes,9,Yes,1
15720919,Male,42,France,667,108348.94,0,1,Yes,7,Yes,1
15632665,Male,61,France,832,127804.66,0,1,Yes,2,Yes,1
15649853,Female,45,France,625,184474.15,0,1,Yes,3,Yes,1
15773013,Female,47,France,633,6342.84,0,1,Yes,0,Yes,1
15703037,Male,37,France,618,178705.45,0,1,Yes,5,Yes,1
15611331,Female,46,France,511,115779.48,0,1,Yes,1,Yes,1
15755241,Female,52,France,714,144045.08,0,1,Yes,2,Yes,1
15768763,Male,37,France,562,52525.15,0,1,Yes,2,Yes,1
15641782,Female,31,France,540,183051.6,0,1,Yes,7,Yes,1
15746199,Female,41,France,558,143585.29,0,1,Yes,6,Yes,1
15706232,Male,52,France,595,106340.66,0,1,Yes,9,Yes,1
15797767,Female,49,France,600,148087.88,0,1,Yes,6,Yes,1
15781975,Male,34,France,708,121457.88,0,1,Yes,3,Yes,1
15580579,Female,40,France,490,49594.19,0,1,Yes,1,Yes,1
15661409,Female,42,France,542,178256.58,0,1,Yes,1,Yes,1
15790455,Female,50,France,478,93332.64,0,1,Yes,2,Yes,1
15699095,Female,24,France,603,198826.03,0,1,Yes,3,Yes,1
15803202,Male,51,France,350,125823.79,0,1,Yes,10,Yes,1
15809736,Male,46,France,664,177423.02,0,1,Yes,2,Yes,1
15603764,Male,49,France,560,100075.1,0,1,Yes,4,Yes,1
15761487,Female,55,France,678,196794.11,0,1,Yes,5,Yes,1
15585066,Female,43,France,660,112026.1,0,1,Yes,1,Yes,1
15581626,Male,54,France,664,162719.69,0,1,Yes,8,Yes,1
15645323,Male,55,France,630,106202.07,0,1,Yes,2,Yes,1
15814405,Female,46,France,418,81014.5,0,1,Yes,9,Yes,1
15807900,Male,36,France,575,55868.97,0,1,Yes,7,Yes,1
15777907,Female,33,France,791,144413.92,0,1,Yes,3,Yes,1
15807728,Female,45,France,530,190663.89,0,1,Yes,1,Yes,1
15686974,Female,48,France,751,30165.06,0,1,Yes,4,Yes,1
15584532,Female,36,France,709,42085.58,0,1,Yes,7,Yes,1
15684181,Male,45,France,643,142513.5,0,1,No,5,No,1
15733247,Male,33,France,850,4861.72,0,1,No,10,No,1
15782210,Male,46,France,714,152167.79,0,1,No,1,No,1
15776780,Male,59,France,608,70649.64,0,1,No,1,No,1
15730076,Male,45,France,651,67740.08,0,1,No,1,No,1
15592387,Male,30,France,566,54926.51,0,1,No,5,No,1
15794580,Male,58,France,599,176407.15,0,1,No,4,No,1
15569050,Male,45,France,444,130009.85,0,1,No,6,No,1
15799811,Male,40,France,724,127847.25,0,1,No,10,No,1
15680303,Male,57,France,594,19376.56,0,1,No,6,No,1
15646513,Male,42,France,803,196466.83,0,1,No,5,No,1
15689081,Male,29,France,692,76755.99,0,1,No,4,No,1
15719348,Male,35,France,513,76640.29,0,1,No,8,No,1
15644833,Male,54,France,675,149583.67,0,1,No,2,No,1
15720702,Male,37,France,789,121883.87,0,1,No,3,No,1
15814846,Male,52,France,691,175843.68,0,1,No,3,No,1
15649121,Male,52,France,665,116137.01,0,1,No,3,No,1
15780254,Male,40,France,654,183872.88,0,1,No,6,No,1
15588614,Male,57,France,753,159475.08,0,1,No,7,No,1
15744327,Male,40,France,564,85455.62,0,1,No,4,No,1
15704583,Male,56,France,651,114522.68,0,1,No,2,No,1
15619653,Male,47,France,666,35046.97,0,1,No,2,No,1
15772073,Male,48,France,664,140173.17,0,1,No,10,No,1
15664907,Male,47,France,527,21312.16,0,1,No,1,No,1
15588080,Male,54,France,675,110273.84,0,1,No,6,No,1
15579212,Male,57,France,638,33676.48,0,1,No,6,No,1
15611430,Male,54,France,690,12847.61,0,1,No,5,No,1
15728456,Male,33,France,604,42171.13,0,1,No,3,No,1
15809137,Male,29,France,453,198376.02,0,1,No,6,No,1
15733777,Male,44,France,817,65501.91,0,1,No,8,No,1
15747208,Male,50,France,608,93568.77,0,1,No,6,No,1
15602731,Male,31,France,724,134889.95,0,1,No,5,No,1
15691785,Male,61,France,850,53067.83,0,1,No,1,No,1
15627665,Male,46,France,614,74379.57,0,1,No,4,No,1
15676571,Male,55,France,850,944.41,0,1,No,6,No,1
15810829,Male,48,France,618,13921.82,0,1,No,7,No,1
15729201,Male,55,France,682,153356.8,0,1,No,9,No,1
15627847,Male,40,France,850,136985.08,0,1,No,6,No,1
15734524,Male,51,France,653,170426.65,0,1,No,3,No,1
15618774,Male,54,France,474,108409.17,0,1,No,3,No,1
15656683,Male,52,France,551,63584.55,0,1,No,1,No,1
15593094,Male,27,France,516,142680.64,0,1,No,9,No,1
15783225,Male,54,France,737,83470.4,0,1,No,9,No,1
15587507,Male,47,France,850,187391.02,0,1,No,6,No,1
15623219,Male,33,France,596,121189.3,0,1,No,8,No,1
15588904,Male,33,France,692,113505.93,0,1,No,9,No,1
15747534,Male,46,France,595,73489.15,0,1,No,10,No,1
15700263,Male,66,France,569,130784.2,0,1,No,2,No,1
15737998,Male,46,France,529,126511.94,0,1,No,8,No,1
15788131,Male,47,France,653,50695.93,0,1,No,6,No,1
15615296,Male,39,France,405,160810.85,0,1,No,10,No,1
15797165,Male,56,France,703,85547.33,0,1,No,9,No,1
15757607,Male,45,France,623,196533.72,0,1,No,0,No,1
15570931,Male,61,France,620,31641.52,0,1,No,5,No,1
15775886,Male,36,France,670,140754.19,0,1,No,3,No,1
15717489,Male,23,France,835,19793.73,0,1,No,9,No,1
15621004,Male,32,France,603,198055.94,0,1,No,7,No,1
15801436,Male,42,France,696,126353.13,0,1,No,4,No,1
15617052,Male,34,France,782,183021.06,0,1,No,9,No,1
15600399,Male,60,France,598,197727.14,0,1,No,4,No,1
15623989,Male,54,France,435,156910.46,0,1,No,3,No,1
15734711,Male,42,France,373,77786.37,0,1,No,7,No,1
15592716,Male,52,France,559,129013.59,0,1,No,2,No,1
15664547,Male,37,France,760,32863.24,0,1,No,7,No,1
15746569,Male,38,France,589,95483.48,0,1,No,4,No,1
15663706,Female,32,France,777,136458.19,0,1,No,2,No,1
15759618,Female,48,France,535,149892.79,0,1,No,9,No,1
15725679,Female,47,France,531,194998.34,0,1,No,6,No,1
15665956,Female,46,France,509,71244.59,0,1,No,1,No,1
15712403,Female,61,France,589,61108.56,0,1,No,1,No,1
15612525,Female,57,France,499,131372.38,0,1,No,1,No,1
15585362,Female,60,France,749,17978.68,0,1,No,6,No,1
15804586,Female,46,France,376,157333.69,0,1,No,6,No,1
15793949,Female,48,France,726,114020.06,0,1,No,4,No,1
15730038,Female,23,France,706,164128.41,0,1,No,5,No,1
15645572,Female,40,France,743,28280.8,0,1,No,6,No,1
15579706,Female,46,France,611,77677.14,0,1,No,5,No,1
15772243,Female,33,France,612,142797.5,0,1,No,9,No,1
15666055,Female,49,France,705,63405.2,0,1,No,7,No,1
15606613,Female,59,France,655,88958.49,0,1,No,7,No,1
15750684,Female,42,France,719,28465.86,0,1,No,4,No,1
15769216,Female,43,France,601,49713.87,0,1,No,2,No,1
15724223,Female,55,France,545,10034.77,0,1,No,5,No,1
15806027,Female,52,France,556,175149.2,0,1,No,9,No,1
15586976,Female,42,France,566,180702.12,0,1,No,6,No,1
15618936,Female,51,France,688,91624.11,0,1,No,5,No,1
15776454,Female,48,France,603,100478.6,0,1,No,5,No,1
15724858,Female,54,France,688,191212.63,0,1,No,9,No,1
15571059,Female,54,France,734,130805.54,0,1,No,3,No,1
15725794,Female,49,France,659,116249.72,0,1,No,1,No,1
15733973,Female,42,France,850,19632.64,0,1,No,8,No,1
15589715,Female,66,France,584,49553.38,0,1,No,5,No,1
15651352,Female,38,France,529,146388.85,0,1,No,2,No,1
15761670,Female,50,France,695,126381.6,0,1,No,8,No,1
15609704,Female,33,France,608,79304.38,0,1,No,4,No,1
15812616,Female,49,France,707,82967.97,0,1,No,10,No,1
15720071,Female,49,France,535,61820.41,0,1,No,3,No,1
15783030,Female,40,France,685,72852.74,0,1,No,7,No,1
15807563,Female,52,France,841,183239.71,0,1,No,5,No,1
15676404,Female,50,France,672,12106.82,0,1,No,1,No,1
15609623,Female,63,France,637,28092.77,0,1,No,5,No,1
15673984,Female,35,France,536,171840.24,0,1,No,8,No,1
15654000,Female,35,France,705,133991.11,0,1,No,5,No,1
15595592,Female,59,France,708,179673.11,0,1,No,2,No,1
15803456,Female,40,France,641,151648.66,0,1,No,9,No,1
15626795,Female,40,France,672,113171.61,0,1,No,3,No,1
15684960,Female,46,France,559,21006.1,0,1,No,5,No,1
15728706,Female,49,France,534,13566.48,0,1,No,7,No,1
15638607,Female,52,France,546,137332.37,0,1,No,2,No,1
15737267,Female,49,France,676,79342.31,0,1,No,1,No,1
15569666,Female,45,France,517,172674.36,0,1,No,4,No,1
15813659,Female,56,France,594,26215.85,0,1,No,7,No,1
15643158,Female,40,France,598,68462.59,0,1,No,9,No,1
15612095,Female,48,France,751,137508.42,0,1,No,9,No,1
15807163,Female,38,France,537,52337.97,0,1,No,10,No,1
15606887,Female,30,France,775,193880.6,0,1,No,5,No,1
15720371,Female,51,France,652,173989.47,0,1,No,3,No,1
15808544,Female,40,France,747,57817.84,0,1,No,3,No,1
15777873,Female,31,France,628,147963.07,0,1,No,5,No,1
15610416,Female,36,France,745,19605.18,0,1,No,9,No,1
15751455,Female,48,France,469,160529.71,0,1,No,5,No,1
15760216,Female,49,France,718,184474.72,0,1,No,10,No,1
15672432,Female,53,France,594,5408.74,0,1,No,4,No,1
15689781,Female,49,France,826,178709.98,0,1,No,0,No,1
15586479,Female,36,France,692,185580.89,0,1,No,4,No,1
15790630,Female,48,France,619,18094.96,0,1,No,4,No,1
15630592,Female,45,France,516,95273.73,0,1,No,4,No,1
15785367,Female,56,France,651,84383.22,0,1,No,4,No,1
15590234,Female,42,France,697,1262.83,0,1,No,1,No,1
15781619,Female,38,France,785,134964.85,0,1,No,1,No,1
15681332,Female,43,France,437,148330.97,0,1,No,6,No,1
15746674,Female,47,France,730,33373.26,0,1,No,7,No,1
15590349,Female,36,France,732,3749,0,1,No,9,No,1
15605916,Female,50,France,659,183399.12,0,1,No,3,No,1
15777060,Female,33,France,770,26080.54,0,1,No,4,No,1
15806570,Female,53,France,763,77203.72,0,1,No,4,No,1
15622985,Female,39,France,679,172939.3,0,1,No,4,No,1
15737047,Female,45,France,754,73881.68,0,1,No,6,No,1
15707637,Female,56,France,765,13228.93,0,1,No,1,No,1
15765173,Female,60,France,350,113796.15,0,1,No,3,No,1
15578787,Female,52,France,641,90964.54,0,1,No,4,No,1
15609083,Female,26,France,544,100200.4,0,1,No,6,No,1
15657306,Female,47,France,567,110900.43,0,1,No,2,No,1
15686242,Female,57,France,771,85876.67,0,1,No,4,No,1
15592104,Female,41,France,655,36548,0,1,No,5,No,1
15658768,Female,49,France,547,65466.93,0,1,No,2,No,1
15726720,Female,40,France,480,170332.67,0,1,No,7,No,1
15625047,Female,38,France,846,187616.16,0,1,Yes,5,Yes,0
15662085,Female,32,France,678,148210.64,0,1,Yes,9,Yes,0
15808582,Female,40,France,665,161848.03,0,1,Yes,6,Yes,0
15779659,Female,28,France,625,183646.41,0,1,No,3,No,0
15711540,Female,29,France,712,144375,0,1,Yes,2,Yes,0
15758449,Female,39,France,769,21016,0,1,Yes,8,Yes,0
15720910,Female,66,France,560,15928.49,0,1,Yes,9,Yes,0
15622834,Female,35,France,678,125518.32,0,1,No,4,No,0
15782735,Female,35,France,626,80190.36,0,1,No,3,No,0
15734674,Female,41,France,593,65170.66,0,1,No,6,No,0
15782569,Female,72,France,687,69829.4,0,1,Yes,9,Yes,0
15653780,Female,43,France,621,47578.45,0,1,Yes,5,Yes,0
15613319,Female,33,France,793,175544.02,0,1,No,0,No,0
15799422,Female,40,France,535,27689.77,0,1,Yes,8,Yes,0
15782390,Female,40,France,621,155155.25,0,1,No,6,No,0
15668032,Female,37,France,577,79881.39,0,1,Yes,4,Yes,0
15577478,Female,72,France,714,86733.61,0,1,Yes,3,Yes,0
15732660,Female,27,France,769,57876.05,0,1,Yes,2,Yes,0
15752731,Female,30,France,615,87347.82,0,1,No,9,No,0
15702430,Female,35,France,548,31299.71,0,1,Yes,10,Yes,0
15578866,Female,43,France,676,55119.53,0,1,Yes,2,Yes,0
15749050,Female,36,France,548,65996.9,0,1,No,3,No,0
15721487,Female,27,France,739,57572.38,0,1,Yes,6,Yes,0
15742632,Female,31,France,670,76254.83,0,1,Yes,9,Yes,0
15806967,Female,65,France,778,77867.23,0,1,Yes,7,Yes,0
15714227,Female,53,France,672,136910.18,0,1,Yes,7,Yes,0
15626710,Female,39,France,642,76821.24,0,1,Yes,4,Yes,0
15583595,Female,28,France,461,103349.74,0,1,Yes,8,Yes,0
15732448,Female,28,France,821,36754.13,0,1,Yes,8,Yes,0
15701109,Female,37,France,663,185210.63,0,1,Yes,7,Yes,0
15772892,Female,49,France,699,105760.01,0,1,No,2,No,0
15725355,Female,43,France,439,104889.3,0,1,Yes,8,Yes,0
15632575,Female,70,France,559,122996.76,0,1,Yes,9,Yes,0
15754999,Female,33,France,570,124641.42,0,1,Yes,8,Yes,0
15757568,Female,45,France,704,137739.45,0,1,Yes,6,Yes,0
15812945,Female,29,France,582,84012.81,0,1,Yes,0,Yes,0
15651140,Female,32,France,710,94790.34,0,1,No,3,No,0
15687130,Female,43,France,686,170072.9,0,1,Yes,0,Yes,0
15631310,Female,53,France,537,91406.62,0,1,Yes,3,Yes,0
15755242,Female,46,France,682,114442.66,0,1,Yes,2,Yes,0
15760102,Female,36,France,551,183479.12,0,1,No,5,No,0
15650034,Female,28,France,564,162428.05,0,1,Yes,1,Yes,0
15630402,Female,31,France,594,5719.11,0,1,Yes,9,Yes,0
15598044,Female,35,France,715,152012.36,0,1,Yes,3,Yes,0
15639277,Female,41,France,678,13160.03,0,1,No,9,No,0
15807481,Female,46,France,577,158750.53,0,1,Yes,1,Yes,0
15811613,Female,27,France,588,20066.38,0,1,No,8,No,0
15746422,Female,38,France,636,45015.38,0,1,No,1,No,0
15581282,Female,39,France,651,24176.44,0,1,No,6,No,0
15729908,Female,36,France,411,120694.35,0,1,No,10,No,0
15606472,Female,38,France,585,87363.56,0,1,Yes,5,Yes,0
15574072,Female,62,France,786,165702.64,0,1,Yes,8,Yes,0
15640866,Female,29,France,718,134462.29,0,1,Yes,3,Yes,0
15576263,Female,22,France,759,22303.17,0,1,No,5,No,0
15576928,Female,23,France,573,122964.18,0,1,No,2,No,0
15619436,Female,32,France,700,95740.37,0,1,No,3,No,0
15683375,Female,32,France,541,114951.42,0,1,Yes,4,Yes,0
15601873,Female,36,France,677,47318.75,0,1,No,7,No,0
15698335,Female,73,France,504,34595.58,0,1,Yes,8,Yes,0
15769645,Female,35,France,612,48108.72,0,1,Yes,3,Yes,0
15759274,Female,32,France,447,151815.76,0,1,Yes,10,Yes,0
15801125,Female,32,France,627,106851.7,0,1,No,1,No,0
15740147,Female,44,France,725,93777.61,0,1,Yes,10,Yes,0
15645095,Female,28,France,674,51536.99,0,1,No,3,No,0
15585490,Female,34,France,746,65166.6,0,1,Yes,4,Yes,0
15794276,Female,64,France,588,189703.65,0,1,Yes,3,Yes,0
15710527,Female,35,France,782,119565.34,0,1,Yes,4,Yes,0
15763107,Female,30,France,700,174971.64,0,1,Yes,9,Yes,0
15748481,Female,27,France,564,7819.76,0,1,No,6,No,0
15640922,Female,52,France,791,122782.5,0,1,Yes,7,Yes,0
15736271,Female,29,France,498,190035.83,0,1,No,9,No,0
15736730,Female,45,France,634,143458.31,0,1,Yes,2,Yes,0
15777504,Female,30,France,617,92621.9,0,1,Yes,8,Yes,0
15611699,Female,40,France,641,126996.67,0,1,No,7,No,0
15622527,Female,55,France,581,22442.13,0,1,Yes,6,Yes,0
15707007,Female,39,France,743,94263.44,0,1,No,8,No,0
15678916,Female,75,France,512,123304.62,0,1,No,2,No,0
15676094,Female,34,France,500,140268.45,0,1,Yes,6,Yes,0
15622321,Female,32,France,506,80823.02,0,1,Yes,3,Yes,0
15670416,Female,43,France,780,15705.27,0,1,Yes,0,Yes,0
15597487,Female,35,France,850,80992.8,0,1,Yes,5,Yes,0
15640421,Female,35,France,811,178.19,0,1,Yes,7,Yes,0
15787322,Female,41,France,788,25571.37,0,1,Yes,6,Yes,0
15808389,Female,79,France,617,160589.18,0,1,Yes,7,Yes,0
15618239,Female,48,France,530,85081.09,0,1,No,0,No,0
15768124,Female,34,France,648,54726.43,0,1,No,3,No,0
15722122,Female,40,France,544,161076.92,0,1,Yes,7,Yes,0
15579826,Female,66,France,439,65535.56,0,1,No,9,No,0
15723105,Female,28,France,756,164394.65,0,1,Yes,6,Yes,0
15681075,Female,58,France,682,706.5,0,1,Yes,1,Yes,0
15704231,Female,33,France,430,69759.91,0,1,Yes,8,Yes,0
15625819,Female,38,France,625,164804.02,0,1,No,7,No,0
15596649,Female,39,France,651,137452.57,0,1,No,8,No,0
15808283,Female,33,France,647,152323.04,0,1,No,4,No,0
15592028,Female,46,France,549,109057.56,0,1,Yes,7,Yes,0
15750099,Female,36,France,731,152128.36,0,1,No,6,No,0
15726087,Female,62,France,592,100941.57,0,1,Yes,5,Yes,0
15606158,Female,39,France,644,3740.93,0,1,No,9,No,0
15611612,Female,29,France,570,37092.43,0,1,No,0,No,0
15700749,Female,39,France,481,24677.54,0,1,Yes,6,Yes,0
15812184,Female,31,France,674,128954.05,0,1,No,1,No,0
15600832,Female,43,France,508,103726.71,0,1,No,9,No,0
15783026,Female,41,France,701,47856.78,0,1,No,2,No,0
15676433,Female,36,France,707,98810.78,0,1,No,6,No,0
15735080,Female,64,France,508,6076.62,0,1,Yes,2,Yes,0
15580560,Female,73,France,769,29792.11,0,1,Yes,1,Yes,0
15625247,Female,34,France,807,114448.13,0,1,No,1,No,0
15715117,Female,39,France,744,10662.58,0,1,No,6,No,0
15568742,Female,41,France,536,121299.14,0,1,No,9,No,0
15781409,Female,28,France,834,74287.53,0,1,No,6,No,0
15694143,Female,41,France,686,133086.45,0,1,No,10,No,0
15692110,Female,33,France,758,188156.34,0,1,No,7,No,0
15679307,Female,43,France,559,86634.3,0,1,Yes,1,Yes,0
15691627,Female,37,France,713,16403.41,0,1,Yes,8,Yes,0
15587299,Female,48,France,567,55362.45,0,1,No,3,No,0
15784491,Female,31,France,725,61326.43,0,1,No,6,No,0
15724838,Female,43,France,599,170347.1,0,1,No,4,No,0
15743149,Female,35,France,711,67508.01,0,1,Yes,8,Yes,0
15775678,Female,44,France,716,152108.47,0,1,Yes,1,Yes,0
15781665,Female,37,France,601,20708.6,0,1,No,5,No,0
15808930,Female,37,France,531,4606.97,0,1,No,1,No,0
15698324,Female,33,France,725,67879.8,0,1,Yes,4,Yes,0
15589210,Female,24,France,557,20515.72,0,1,No,4,No,0
15644446,Female,28,France,672,8814.69,0,1,Yes,6,Yes,0
15585892,Female,35,France,639,164453.98,0,1,No,8,No,0
15683168,Female,30,France,572,175025.27,0,1,Yes,6,Yes,0
15761854,Female,24,France,746,94105,0,1,Yes,4,Yes,0
15692137,Female,46,France,759,138380.11,0,1,Yes,2,Yes,0
15655464,Female,67,France,640,42964.63,0,1,Yes,3,Yes,0
15756538,Female,37,France,654,71492.28,0,1,Yes,5,Yes,0
15711742,Female,34,France,708,62868.33,0,1,Yes,4,Yes,0
15648876,Female,34,France,501,27380.99,0,1,No,5,No,0
15607746,Female,36,France,573,56905.38,0,1,Yes,1,Yes,0
15673747,Female,22,France,519,167553.06,0,1,Yes,8,Yes,0
15646563,Female,35,France,772,25448.31,0,1,Yes,9,Yes,0
15773776,Female,38,France,655,188639.28,0,1,Yes,6,Yes,0
15569595,Female,50,France,678,8199.5,0,1,No,6,No,0
15754168,Female,40,France,506,144345.58,0,1,Yes,3,Yes,0
15637857,Female,31,France,616,76456.17,0,1,Yes,8,Yes,0
15643908,Female,49,France,433,87711.61,0,1,Yes,10,Yes,0
15744979,Female,36,France,666,158666.99,0,1,Yes,8,Yes,0
15697691,Female,41,France,512,100507.81,0,1,Yes,6,Yes,0
15770121,Female,34,France,623,24255.21,0,1,No,9,No,0
15572022,Female,36,France,605,690.84,0,1,Yes,6,Yes,0
15708904,Female,37,France,850,100101.06,0,1,No,9,No,0
15813283,Female,34,France,605,35982.42,0,1,No,2,No,0
15609913,Female,46,France,743,113436.08,0,1,No,9,No,0
15758769,Female,44,France,625,4791.8,0,1,No,7,No,0
15789924,Female,39,France,658,147530.06,0,1,Yes,4,Yes,0
15644849,Female,32,France,655,71047.51,0,1,Yes,2,Yes,0
15699524,Female,30,France,466,193984.6,0,1,No,3,No,0
15739476,Female,32,France,680,150684.23,0,1,Yes,5,Yes,0
15700424,Female,35,France,461,54209.02,0,1,Yes,5,Yes,0
15809265,Female,35,France,547,133287.73,0,1,Yes,4,Yes,0
15813911,Female,39,France,809,77705.75,0,1,No,5,No,0
15693526,Female,40,France,618,119059.13,0,1,No,0,No,0
15802368,Female,47,France,608,126012.57,0,1,Yes,6,Yes,0
15660475,Female,54,France,411,76621.49,0,1,Yes,9,Yes,0
15567923,Female,30,France,739,122604.44,0,1,No,6,No,0
15656009,Female,36,France,736,70496.66,0,1,No,6,No,0
15695465,Female,36,France,638,164247.51,0,1,No,6,No,0
15640580,Female,47,France,650,187943.6,0,1,No,9,No,0
15717010,Female,60,France,741,38914.51,0,1,Yes,5,Yes,0
15772009,Female,41,France,664,152054.33,0,1,Yes,5,Yes,0
15786418,Female,20,France,546,20508.85,0,1,Yes,6,Yes,0
15647203,Female,35,France,750,191520.5,0,1,No,3,No,0
15720924,Female,34,France,585,75503.6,0,1,Yes,1,Yes,0
15571756,Female,28,France,724,59351.68,0,1,No,5,No,0
15765375,Female,46,France,797,162668.33,0,1,No,8,No,0
15717426,Male,36,France,850,40812.9,0,1,Yes,7,Yes,0
15620344,Male,29,France,813,33953.87,0,1,No,6,No,0
15773039,Male,37,France,550,179670.31,0,1,Yes,3,Yes,0
15692761,Male,36,France,718,45909.87,0,1,No,9,No,0
15566111,Male,39,France,596,48963.59,0,1,No,9,No,0
15799384,Male,33,France,683,73564.44,0,1,No,8,No,0
15730460,Male,37,France,722,120906.83,0,1,No,2,No,0
15747960,Male,33,France,733,7666.73,0,1,Yes,3,Yes,0
15677538,Male,38,France,569,108469.2,0,1,Yes,7,Yes,0
15680998,Male,44,France,725,117356.14,0,1,Yes,5,Yes,0
15614782,Male,36,France,526,160696.72,0,1,No,1,No,0
15814035,Male,29,France,601,80393.27,0,1,Yes,9,Yes,0
15813850,Male,52,France,720,14781.12,0,1,Yes,7,Yes,0
15721024,Male,26,France,642,47472.68,0,1,No,0,No,0
15784209,Male,47,France,497,90055.08,0,1,Yes,6,Yes,0
15776807,Male,29,France,654,180345.44,0,1,No,1,No,0
15710424,Male,36,France,435,197015.2,0,1,Yes,4,Yes,0
15585255,Male,42,France,577,74077.91,0,1,No,9,No,0
15775625,Male,47,France,596,74835.65,0,1,No,6,No,0
15600583,Male,31,France,633,48606.71,0,1,No,1,No,0
15623828,Male,30,France,682,161465.31,0,1,Yes,4,Yes,0
15601688,Male,28,France,546,159254.29,0,1,No,8,No,0
15769169,Male,41,France,645,28667.56,0,1,Yes,7,Yes,0
15724334,Male,22,France,529,151169.83,0,1,No,5,No,0
15682528,Male,33,France,572,41139.05,0,1,Yes,5,Yes,0
15794560,Male,57,France,550,133501.94,0,1,Yes,5,Yes,0
15809772,Male,48,France,667,43229.2,0,1,No,2,No,0
15796179,Male,43,France,683,96754.8,0,1,No,8,No,0
15745080,Male,26,France,634,21760.96,0,1,No,8,No,0
15732175,Male,37,France,776,8065,0,1,Yes,2,Yes,0
15718779,Male,34,France,780,64804.04,0,1,Yes,1,Yes,0
15804516,Male,38,France,589,79915.28,0,1,No,2,No,0
15755868,Male,35,France,562,48869.67,0,1,No,7,No,0
15571550,Male,39,France,699,80963.92,0,1,No,9,No,0
15791991,Male,52,France,773,144113.42,0,1,Yes,4,Yes,0
15755722,Male,24,France,554,92180.62,0,1,No,10,No,0
15709387,Male,52,France,711,159808.95,0,1,Yes,5,Yes,0
15726088,Male,40,France,476,22735.45,0,1,Yes,6,Yes,0
15600710,Male,22,France,620,32589.45,0,1,No,0,No,0
15768095,Male,31,France,579,139048,0,1,Yes,9,Yes,0
15737506,Male,42,France,645,149807.01,0,1,No,6,No,0
15779738,Male,24,France,534,169653.32,0,1,Yes,1,Yes,0
15583576,Male,30,France,671,102057.86,0,1,Yes,2,Yes,0
15780650,Male,40,France,667,96670.2,0,1,Yes,9,Yes,0
15662151,Male,40,France,554,168780.04,0,1,Yes,4,Yes,0
15597901,Male,34,France,609,181177.9,0,1,Yes,1,Yes,0
15619889,Male,26,France,556,195167.38,0,1,No,4,No,0
15576945,Male,29,France,582,142516.35,0,1,No,0,No,0
15759021,Male,35,France,685,167033.83,0,1,No,9,No,0
15782659,Male,32,France,527,109523.88,0,1,No,0,No,0
15754537,Male,40,France,748,60416.76,0,1,No,0,No,0
15663885,Male,32,France,741,64839.23,0,1,Yes,5,Yes,0
15733768,Male,32,France,600,101986.16,0,1,Yes,1,Yes,0
15766776,Male,41,France,576,188274.6,0,1,Yes,1,Yes,0
15737782,Male,29,France,562,25858.68,0,1,Yes,9,Yes,0
15579647,Male,42,France,682,160828.98,0,1,Yes,0,Yes,0
15575214,Male,37,France,709,159486.76,0,1,No,7,No,0
15677217,Male,30,France,705,181300.32,0,1,Yes,1,Yes,0
15806837,Male,37,France,669,132540.33,0,1,No,4,No,0
15758171,Male,20,France,582,55763.66,0,1,Yes,4,Yes,0
15579262,Male,41,France,497,22074.48,0,1,No,9,No,0
15644119,Male,31,France,531,42589.33,0,1,Yes,3,Yes,0
15582066,Male,21,France,561,36942.35,0,1,Yes,4,Yes,0
15672242,Male,24,France,712,121232.51,0,1,Yes,2,Yes,0
15793693,Male,60,France,694,57088.97,0,1,Yes,9,Yes,0
15778219,Male,26,France,790,20510.79,0,1,No,5,No,0
15735632,Male,41,France,571,63736.17,0,1,Yes,8,Yes,0
15631339,Male,28,France,791,174435.48,0,1,No,4,No,0
15742834,Male,45,France,640,10908.33,0,1,Yes,1,Yes,0
15729958,Male,37,France,777,126837.72,0,1,Yes,1,Yes,0
15761453,Male,42,France,667,88890.05,0,1,No,6,No,0
15646726,Male,43,France,672,63833.09,0,1,No,5,No,0
15588461,Male,35,France,686,8816.37,0,1,No,4,No,0
15679983,Male,34,France,565,74593.84,0,1,No,7,No,0
15807961,Male,25,France,619,145524.36,0,1,No,4,No,0
15675360,Male,33,France,427,13858.95,0,1,Yes,8,Yes,0
15620030,Male,29,France,744,82422.97,0,1,No,1,No,0
15730273,Male,27,France,841,171922.72,0,1,No,8,No,0
15695792,Male,65,France,673,85733.33,0,1,Yes,0,Yes,0
